EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,B__nT_(1min),BX_(GSM)_(@_x-component_)_nT_(1min),BY_(GSM)_(@_y-component_)_nT_(1min),BZ_(GSM)_(@_z-component_)_nT_(1min)
2009-07-05T15:02:30.000Z,4.70634,0.406196,-4.06185,2.34147
2009-07-05T15:03:30.000Z,4.74148,0.390032,-4.08638,2.37201
2009-07-05T15:04:30.000Z,4.80859,0.406583,-4.16424,2.36929
2009-07-05T15:05:30.000Z,4.78045,0.49867,-4.15819,2.30394
2009-07-05T15:06:30.000Z,4.78979,0.46981,-4.18744,2.27491
2009-07-05T15:07:30.000Z,4.74097,0.789377,-4.03901,2.35193
2009-07-05T15:08:30.000Z,4.78787,0.730616,-4.10271,2.35486
2009-07-05T15:09:30.000Z,4.84531,0.751299,-4.23549,2.22856
2009-07-05T15:10:30.000Z,4.8434,0.768,-4.29159,2.10743
2009-07-05T15:11:30.000Z,4.87171,1.04716,-4.34964,1.9209
2009-07-05T15:12:30.000Z,5.07108,1.07836,-4.65548,1.68675
2009-07-05T15:13:30.000Z,5.12197,1.26767,-4.78302,1.28939
2009-07-05T15:14:30.000Z,5.04745,1.20431,-4.76644,1.13993
2009-07-05T15:15:30.000Z,5.28983,1.28863,-5.01143,1.08683
2009-07-05T15:16:30.000Z,5.46977,1.29428,-5.2033,1.07743
2009-07-05T15:17:30.000Z,5.52597,1.42443,-5.24768,0.9796
2009-07-05T15:18:30.000Z,5.51816,1.33606,-5.26884,0.931701
2009-07-05T15:19:30.000Z,5.54009,1.31241,-5.31133,0.870275
2009-07-05T15:20:30.000Z,5.53632,1.30028,-5.30149,0.922864
2009-07-05T15:21:30.000Z,5.58798,1.22976,-5.35994,0.983832
2009-07-05T15:22:30.000Z,5.60493,1.07834,-5.44666,0.739418
2009-07-05T15:23:30.000Z,5.64127,0.964297,-5.49072,0.834196
2009-07-05T15:24:30.000Z,5.65319,0.897418,-5.42192,1.31877
2009-07-05T15:25:30.000Z,5.73975,1.09836,-5.40697,1.57165
2009-07-05T15:26:30.000Z,5.75782,1.23079,-5.47122,1.2952
2009-07-05T15:27:30.000Z,5.71227,1.15572,-5.44694,1.26746
2009-07-05T15:28:30.000Z,5.64273,1.20228,-5.38742,1.1596
2009-07-05T15:29:30.000Z,5.63952,1.11502,-5.37469,1.29251
2009-07-05T15:30:30.000Z,5.59694,1.11986,-5.33509,1.26714
2009-07-05T15:31:30.000Z,5.5549,1.15973,-5.29184,1.22664
2009-07-05T15:32:30.000Z,5.56125,1.18831,-5.29425,1.21837
2009-07-05T15:33:30.000Z,5.52007,1.1656,-5.27424,1.13397
2009-07-05T15:34:30.000Z,5.41455,1.23093,-5.14577,1.12751
2009-07-05T15:35:30.000Z,5.48264,1.46146,-5.22641,0.776319
2009-07-05T15:36:30.000Z,5.45951,1.3468,-5.20472,0.94727
2009-07-05T15:37:30.000Z,5.43015,1.26377,-5.19111,0.964807
2009-07-05T15:38:30.000Z,5.4215,1.2573,-5.18602,0.94898
2009-07-05T15:39:30.000Z,5.42675,1.22758,-5.18374,1.02841
2009-07-05T15:40:30.000Z,5.47145,1.15799,-5.18495,1.3033
2009-07-05T15:41:30.000Z,5.43807,1.13036,-5.18053,1.20329
2009-07-05T15:42:30.000Z,5.53981,1.32856,-5.26052,1.10642
2009-07-05T15:43:30.000Z,5.85802,1.73175,-5.51331,0.834496
2009-07-05T15:44:30.000Z,5.9296,0.97535,-5.6166,1.59087
2009-07-05T15:45:30.000Z,5.90398,0.827455,-5.54302,1.84703
2009-07-05T15:46:30.000Z,5.85836,1.00863,-5.54521,1.59117
2009-07-05T15:47:30.000Z,5.83999,1.13475,-5.52452,1.50869
2009-07-05T15:48:30.000Z,5.83445,1.48185,-5.53209,1.0955
2009-07-05T15:49:30.000Z,5.85634,1.74108,-5.52962,0.826982
2009-07-05T15:50:30.000Z,5.8454,1.73641,-5.50779,0.893425
2009-07-05T15:51:30.000Z,5.82634,1.71252,-5.50356,0.833605
2009-07-05T15:52:30.000Z,5.78621,1.646,-5.46761,0.923165
2009-07-05T15:53:30.000Z,5.79416,1.69653,-5.46225,0.92144
2009-07-05T15:54:30.000Z,5.77761,1.71117,-5.43507,0.946218
2009-07-05T15:55:30.000Z,5.76144,1.66034,-5.43302,0.955898
2009-07-05T15:56:30.000Z,5.76356,1.65517,-5.45596,0.842027
2009-07-05T15:57:30.000Z,5.74756,1.6525,-5.43743,0.85647
2009-07-05T15:58:30.000Z,5.74784,1.60891,-5.4395,0.926992
2009-07-05T15:59:30.000Z,5.74708,1.62653,-5.43741,0.903185
2009-07-05T16:00:30.000Z,5.74938,1.616,-5.44322,0.89957
2009-07-05T16:01:30.000Z,5.72844,1.68104,-5.37675,1.03659
2009-07-05T16:02:30.000Z,5.76917,1.67388,-5.42046,1.0475
2009-07-05T16:03:30.000Z,5.79724,1.67212,-5.45337,1.03461
2009-07-05T16:04:30.000Z,5.7752,1.67531,-5.41236,1.11742
2009-07-05T16:05:30.000Z,5.7792,1.68586,-5.431,1.02561
2009-07-05T16:06:30.000Z,5.73986,1.68788,-5.39922,0.969626
2009-07-05T16:07:30.000Z,5.78687,1.72051,-5.41336,1.10139
2009-07-05T16:08:30.000Z,5.75038,1.73255,-5.36877,1.11118
2009-07-05T16:09:30.000Z,5.71061,1.72419,-5.29712,1.25331
2009-07-05T16:10:30.000Z,5.72513,1.69253,-5.32432,1.24538
2009-07-05T16:11:30.000Z,5.77547,1.71181,-5.36541,1.2763
2009-07-05T16:12:30.000Z,5.78761,1.75623,-5.37516,1.23075
2009-07-05T16:13:30.000Z,5.79589,1.66006,-5.39972,1.29237
2009-07-05T16:14:30.000Z,5.76995,1.64415,-5.37967,1.28247
2009-07-05T16:15:30.000Z,5.75564,1.60184,-5.37217,1.30196
2009-07-05T16:16:30.000Z,5.76559,1.63999,-5.39723,1.19083
2009-07-05T16:17:30.000Z,5.81996,1.63963,-5.46267,1.15757
2009-07-05T16:18:30.000Z,5.80396,1.59405,-5.45574,1.16794
2009-07-05T16:19:30.000Z,5.8118,1.62718,-5.48916,0.995552
2009-07-05T16:20:30.000Z,5.85847,1.66488,-5.48811,1.18937
2009-07-05T16:21:30.000Z,5.84614,1.63771,-5.52333,0.976462
2009-07-05T16:22:30.000Z,5.81848,1.6442,-5.51608,0.849243
2009-07-05T16:23:30.000Z,5.80153,1.693,-5.47236,0.916657
2009-07-05T16:24:30.000Z,5.77184,1.72818,-5.4119,1.01317
2009-07-05T16:25:30.000Z,5.81325,1.83774,-5.40837,1.06325
2009-07-05T16:26:30.000Z,5.79799,1.79453,-5.41893,0.99776
2009-07-05T16:27:30.000Z,5.80825,1.79624,-5.4835,0.653976
2009-07-05T16:28:30.000Z,5.7896,1.67829,-5.50177,0.641674
2009-07-05T16:29:30.000Z,5.81277,1.67145,-5.51971,0.72064
2009-07-05T16:30:30.000Z,5.83281,1.67906,-5.53516,0.746282
2009-07-05T16:31:30.000Z,5.8442,1.67198,-5.5432,0.788876
2009-07-05T16:32:30.000Z,5.83981,1.69145,-5.53777,0.754341
2009-07-05T16:33:30.000Z,5.87997,1.61412,-5.60758,0.718096
2009-07-05T16:34:30.000Z,5.90865,1.5871,-5.65095,0.671565
2009-07-05T16:35:30.000Z,5.89561,1.71069,-5.59361,0.734276
2009-07-05T16:36:30.000Z,5.82475,1.52095,-5.58609,0.623551
2009-07-05T16:37:30.000Z,5.75358,1.31393,-5.57775,0.512344
2009-07-05T16:38:30.000Z,5.77242,1.43237,-5.56912,0.492741
2009-07-05T16:39:30.000Z,5.74844,1.46185,-5.53564,0.511575
2009-07-05T16:40:30.000Z,5.75245,1.54375,-5.51499,0.537593
2009-07-05T16:41:30.000Z,5.78807,1.56117,-5.54382,0.564763
2009-07-05T16:42:30.000Z,5.86001,1.6384,-5.5973,0.562384
2009-07-05T16:43:30.000Z,5.8002,1.38343,-5.61501,0.429369
2009-07-05T16:44:30.000Z,5.75567,1.3127,-5.59009,0.390819
2009-07-05T16:45:30.000Z,5.73483,1.37912,-5.55243,0.391708
2009-07-05T16:46:30.000Z,5.73622,1.42574,-5.53823,0.444144
2009-07-05T16:47:30.000Z,5.75436,1.32587,-5.58671,0.374793
2009-07-05T16:48:30.000Z,5.76745,1.30684,-5.60891,0.306237
2009-07-05T16:49:30.000Z,5.7992,1.35449,-5.63039,0.303312
2009-07-05T16:50:30.000Z,5.81028,1.28752,-5.65574,0.333035
2009-07-05T16:51:30.000Z,5.79369,1.32463,-5.62314,0.435192
2009-07-05T16:52:30.000Z,5.78487,1.31282,-5.61721,0.424865
2009-07-05T16:53:30.000Z,5.81344,1.30396,-5.65064,0.399173
2009-07-05T16:54:30.000Z,5.79985,1.44649,-5.59535,0.473578
2009-07-05T16:55:30.000Z,5.82892,1.67667,-5.53842,0.676485
2009-07-05T16:56:30.000Z,5.83638,1.55323,-5.59112,0.60617
2009-07-05T16:57:30.000Z,5.83765,1.65711,-5.56598,0.577893
2009-07-05T16:58:30.000Z,5.84162,1.72247,-5.54836,0.608282
2009-07-05T16:59:30.000Z,5.88037,1.82605,-5.54139,0.722224
2009-07-05T17:00:30.000Z,5.89225,1.89044,-5.51235,0.862709
2009-07-05T17:01:30.000Z,5.91169,1.9183,-5.5156,0.902576
2009-07-05T17:02:30.000Z,5.95454,1.87386,-5.59653,0.780608
2009-07-05T17:03:30.000Z,5.95175,1.71275,-5.66374,0.631269
2009-07-05T17:04:30.000Z,5.94088,1.76653,-5.64252,0.570776
2009-07-05T17:05:30.000Z,5.92149,1.90314,-5.56984,0.64329
2009-07-05T17:06:30.000Z,5.89852,1.89725,-5.5391,0.710769
2009-07-05T17:07:30.000Z,5.96745,1.99245,-5.57745,0.710615
2009-07-05T17:08:30.000Z,6.00745,2.11132,-5.59412,0.561219
2009-07-05T17:09:30.000Z,6.02634,2.07627,-5.62885,0.561559
2009-07-05T17:10:30.000Z,6.01164,1.90446,-5.64874,0.772887
2009-07-05T17:11:30.000Z,6.07034,1.98196,-5.69691,0.677739
2009-07-05T17:12:30.000Z,6.07569,2.10083,-5.68409,0.421585
2009-07-05T17:13:30.000Z,6.09261,2.08882,-5.71041,0.378177
2009-07-05T17:14:30.000Z,6.09764,2.03058,-5.73067,0.455461
2009-07-05T17:15:30.000Z,6.07214,2.12216,-5.67102,0.408312
2009-07-05T17:16:30.000Z,6.04807,1.99274,-5.69554,0.401331
2009-07-05T17:17:30.000Z,6.04132,2.14337,-5.6408,0.281753
2009-07-05T17:18:30.000Z,6.05782,2.05956,-5.69295,0.198753
2009-07-05T17:19:30.000Z,6.04926,2.07848,-5.67686,0.179068
2009-07-05T17:20:30.000Z,6.06511,2.02851,-5.71494,0.0453521
2009-07-05T17:21:30.000Z,6.08064,2.17126,-5.66521,0.270258
2009-07-05T17:22:30.000Z,6.04432,2.19621,-5.61939,0.13059
2009-07-05T17:23:30.000Z,6.00536,1.9127,-5.67088,-0.469516
2009-07-05T17:24:30.000Z,6.00363,2.01712,-5.64825,-0.143669
2009-07-05T17:25:30.000Z,5.93255,2.09665,-5.54372,0.235593
2009-07-05T17:26:30.000Z,5.91919,2.04481,-5.55128,0.118704
2009-07-05T17:27:30.000Z,5.9089,2.14897,-5.50007,0.193892
2009-07-05T17:28:30.000Z,5.97392,1.99496,-5.62231,-0.176228
2009-07-05T17:29:30.000Z,6.08855,2.05726,-5.69656,-0.575746
2009-07-05T17:30:30.000Z,6.11792,2.06545,-5.67556,-0.954524
2009-07-05T17:31:30.000Z,6.08128,2.07577,-5.6362,-0.865555
2009-07-05T17:32:30.000Z,6.0186,2.13053,-5.49916,-1.18422
2009-07-05T17:33:30.000Z,5.97791,2.02087,-5.56449,-0.800897
2009-07-05T17:34:30.000Z,6.08149,2.25981,-5.5353,-1.10661
2009-07-05T17:35:30.000Z,6.1053,2.21285,-5.637,-0.743358
2009-07-05T17:36:30.000Z,6.06619,2.3316,-5.50464,-1.02273
2009-07-05T17:37:30.000Z,6.07213,2.3477,-5.51612,-0.963855
2009-07-05T17:38:30.000Z,6.06048,2.30911,-5.52694,-0.919859
2009-07-05T17:39:30.000Z,6.04413,2.24715,-5.52866,-0.953112
2009-07-05T17:40:30.000Z,6.06362,2.15,-5.5288,-1.24584
2009-07-05T17:41:30.000Z,6.07907,2.15265,-5.46914,-1.54779
2009-07-05T17:42:30.000Z,6.08548,2.18934,-5.41889,-1.68925
2009-07-05T17:43:30.000Z,6.12854,2.22341,-5.30087,-2.11009
2009-07-05T17:44:30.000Z,6.08366,2.13998,-5.31443,-2.03678
2009-07-05T17:45:30.000Z,6.09612,2.21434,-5.26981,-2.11463
2009-07-05T17:46:30.000Z,6.16919,2.13494,-5.3553,-2.19402
2009-07-05T17:47:30.000Z,6.17678,2.25433,-5.38501,-2.0163
2009-07-05T17:48:30.000Z,6.17557,2.25671,-5.37859,-2.02323
2009-07-05T17:49:30.000Z,6.24339,2.30909,-5.35325,-2.22918
2009-07-05T17:50:30.000Z,6.25603,2.29875,-5.26016,-2.4687
2009-07-05T17:51:30.000Z,5.89902,1.99301,-4.98709,-2.40035
2009-07-05T17:52:30.000Z,5.77343,1.9757,-5.10227,-1.79794
2009-07-05T17:53:30.000Z,6.27897,2.04397,-5.32525,-2.61982
2009-07-05T17:54:30.000Z,6.30919,2.09402,-5.38266,-2.52882
2009-07-05T17:55:30.000Z,6.32199,2.23332,-5.40304,-2.39321
2009-07-05T17:56:30.000Z,6.30968,2.20924,-5.47412,-2.21358
2009-07-05T17:57:30.000Z,6.41665,2.23629,-5.67823,-1.98055
2009-07-05T17:58:30.000Z,6.41217,2.25353,-5.68343,-1.92774
2009-07-05T17:59:30.000Z,6.32179,2.15147,-5.71256,-1.63973
2009-07-05T18:00:30.000Z,6.17988,2.02986,-5.62297,-1.50541
2009-07-05T18:01:30.000Z,6.09896,1.87231,-5.61383,-1.44456
2009-07-05T18:02:30.000Z,6.18459,2.18287,-5.4797,-1.84458
2009-07-05T18:03:30.000Z,6.10285,2.13373,-5.1254,-2.5071
2009-07-05T18:04:30.000Z,6.26607,2.10603,-5.1757,-2.83251
2009-07-05T18:05:30.000Z,6.29271,2.03831,-5.13125,-3.0176
2009-07-05T18:06:30.000Z,6.32569,2.08458,-5.18804,-2.95708
2009-07-05T18:07:30.000Z,6.23863,2.13451,-5.17542,-2.75192
2009-07-05T18:08:30.000Z,6.03668,1.93436,-5.03826,-2.70254
2009-07-05T18:09:30.000Z,6.02967,1.86875,-5.09281,-2.62951
2009-07-05T18:10:30.000Z,6.06896,2.07467,-5.02991,-2.68669
2009-07-05T18:11:30.000Z,6.1523,2.24375,-4.99207,-2.80835
2009-07-05T18:12:30.000Z,6.41845,2.36317,-5.16037,-2.99519
2009-07-05T18:13:30.000Z,6.43034,2.35547,-5.18758,-2.98059
2009-07-05T18:14:30.000Z,6.39098,2.396,-5.24088,-2.75906
2009-07-05T18:15:30.000Z,6.05446,2.2003,-4.7754,-2.99064
2009-07-05T18:16:30.000Z,6.02626,2.17875,-4.9727,-2.59685
2009-07-05T18:17:30.000Z,5.76058,1.9463,-5.01311,-2.04102
2009-07-05T18:18:30.000Z,5.62189,2.19511,-4.1507,-2.96762
2009-07-05T18:19:30.000Z,5.70497,2.18863,-4.48644,-2.65752
2009-07-05T18:20:30.000Z,5.3596,2.04384,-4.2861,-2.42953
2009-07-05T18:21:30.000Z,5.46293,2.20576,-4.37236,-2.41519
2009-07-05T18:22:30.000Z,5.44958,2.19069,-4.40433,-2.34007
2009-07-05T18:23:30.000Z,5.40294,2.0863,-4.33669,-2.45471
2009-07-05T18:24:30.000Z,5.56846,2.17101,-4.49565,-2.46579
2009-07-05T18:25:30.000Z,5.62383,2.24446,-4.56681,-2.39397
2009-07-05T18:26:30.000Z,5.52933,2.25173,-4.47676,-2.3363
2009-07-05T18:27:30.000Z,5.60899,2.29442,-4.54407,-2.35386
2009-07-05T18:28:30.000Z,5.63839,2.37639,-4.55944,-2.31371
2009-07-05T18:29:30.000Z,5.65076,2.32579,-4.5988,-2.31695
2009-07-05T18:30:30.000Z,5.68557,2.09484,-4.7564,-2.30485
2009-07-05T18:31:30.000Z,5.68107,1.99911,-4.78935,-2.30951
2009-07-05T18:32:30.000Z,5.62121,2.2446,-4.67024,-2.1776
2009-07-05T18:33:30.000Z,5.5932,2.13512,-4.63734,-2.27964
2009-07-05T18:34:30.000Z,5.57448,2.38445,-4.51948,-2.2266
2009-07-05T18:35:30.000Z,5.57986,2.15653,-4.59676,-2.30697
2009-07-05T18:36:30.000Z,5.6286,2.06682,-4.65412,-2.39162
2009-07-05T18:37:30.000Z,5.77414,2.11728,-4.75421,-2.49527
2009-07-05T18:38:30.000Z,5.86148,2.27422,-4.8579,-2.35952
2009-07-05T18:39:30.000Z,5.92092,2.2526,-4.85155,-2.53693
2009-07-05T18:40:30.000Z,5.92716,2.26225,-4.95021,-2.34301
2009-07-05T18:41:30.000Z,5.94899,2.28518,-4.92806,-2.4224
2009-07-05T18:42:30.000Z,5.9752,2.19093,-4.79966,-2.79554
2009-07-05T18:43:30.000Z,5.88583,2.14382,-4.72027,-2.78478
2009-07-05T18:44:30.000Z,5.84153,2.17281,-4.70567,-2.69228
2009-07-05T18:45:30.000Z,5.76456,2.37789,-4.75209,-2.1931
2009-07-05T18:46:30.000Z,5.67975,2.29858,-4.81715,-1.92807
2009-07-05T18:47:30.000Z,5.66697,2.21657,-4.81803,-1.99143
2009-07-05T18:48:30.000Z,5.62475,2.01523,-4.70825,-2.32337
2009-07-05T18:49:30.000Z,5.64333,2.00224,-4.64709,-2.49523
2009-07-05T18:50:30.000Z,5.62523,1.97685,-4.54529,-2.65329
2009-07-05T18:51:30.000Z,5.64751,2.00725,-4.47095,-2.79148
2009-07-05T18:52:30.000Z,5.69364,2.00326,-4.50473,-2.84404
2009-07-05T18:53:30.000Z,5.76619,2.0532,-4.4805,-2.99155
2009-07-05T18:54:30.000Z,5.77699,2.08165,-4.55354,-2.88061
2009-07-05T18:55:30.000Z,5.75198,2.0521,-4.55145,-2.85568
2009-07-05T18:56:30.000Z,5.75318,2.05986,-4.49765,-2.93622
2009-07-05T18:57:30.000Z,5.7686,2.07225,-4.50241,-2.95027
2009-07-05T18:58:30.000Z,5.68884,2.14141,-4.32327,-3.00739
2009-07-05T18:59:30.000Z,5.63131,2.10964,-4.2797,-2.987
2009-07-05T19:00:30.000Z,5.54322,2.05368,-4.30657,-2.81527
2009-07-05T19:01:30.000Z,5.46989,2.15562,-4.22585,-2.71177
2009-07-05T19:02:30.000Z,5.15699,2.22341,-3.41135,-3.13264
2009-07-05T19:03:30.000Z,4.81976,2.15572,-3.03523,-3.05914
2009-07-05T19:04:30.000Z,4.20778,1.46704,-3.47162,-1.7914
2009-07-05T19:05:30.000Z,4.04559,1.37002,-3.27993,-1.90415
2009-07-05T19:06:30.000Z,3.92808,1.29903,-3.26963,-1.72773
2009-07-05T19:07:30.000Z,3.95256,1.22288,-3.45389,-1.47715
2009-07-05T19:08:30.000Z,4.00376,0.997667,-3.50755,-1.64147
2009-07-05T19:09:30.000Z,4.06527,0.935452,-3.66197,-1.46304
2009-07-05T19:10:30.000Z,4.07248,1.14211,-3.74501,-1.05927
2009-07-05T19:11:30.000Z,4.19857,0.784348,-4.02637,-0.806909
2009-07-05T19:12:30.000Z,4.74428,0.634232,-4.69137,-0.0900166
2009-07-05T19:13:30.000Z,4.91576,0.625968,-4.82419,0.225894
2009-07-05T19:14:30.000Z,4.94052,1.32526,-4.69928,-0.699503
2009-07-05T19:15:30.000Z,4.94057,1.22269,-4.72386,-0.74708
2009-07-05T19:16:30.000Z,4.92547,1.17793,-4.72873,-0.705206
2009-07-05T19:17:30.000Z,4.87874,1.12854,-4.67371,-0.59806
2009-07-05T19:18:30.000Z,4.618,0.056724,-4.58876,0.424609
2009-07-05T19:19:30.000Z,4.57719,-0.188029,-4.54658,0.412267
2009-07-05T19:20:30.000Z,4.62464,0.35854,-4.59538,0.214954
2009-07-05T19:21:30.000Z,4.68103,0.368916,-4.6604,0.095312
2009-07-05T19:22:30.000Z,4.79013,0.747102,-4.69263,-0.451698
2009-07-05T19:23:30.000Z,4.90485,0.527913,-4.84237,-0.149671
2009-07-05T19:24:30.000Z,4.92299,0.624722,-4.87323,0.12032
2009-07-05T19:25:30.000Z,5.00499,0.831837,-4.90846,-0.384702
2009-07-05T19:26:30.000Z,5.0462,-0.551861,-4.88012,0.962521
2009-07-05T19:27:30.000Z,4.93273,-0.153032,-4.85453,0.399312
2009-07-05T19:28:30.000Z,5.04956,0.182513,-4.82648,0.0456367
2009-07-05T19:29:30.000Z,5.30607,0.512071,-5.231,-0.682951
2009-07-05T19:30:30.000Z,5.43804,0.376355,-5.39283,-0.56823
2009-07-05T19:31:30.000Z,5.43066,0.159149,-5.41691,-0.23715
2009-07-05T19:32:30.000Z,5.43177,-0.00283023,-5.40625,0.352446
2009-07-05T19:33:30.000Z,5.09354,0.0924767,-4.91322,1.30712
2009-07-05T19:34:30.000Z,5.05435,0.0628482,-4.82124,1.50078
2009-07-05T19:35:30.000Z,5.14282,-0.435162,-4.88834,1.47162
2009-07-05T19:36:30.000Z,5.08416,-0.654872,-4.61131,2.03352
2009-07-05T19:37:30.000Z,5.08499,-0.352212,-4.72238,1.44817
2009-07-05T19:38:30.000Z,5.0403,0.231333,-5.02628,0.190471
2009-07-05T19:39:30.000Z,5.09439,-0.0812342,-5.05567,0.54497
2009-07-05T19:40:30.000Z,5.05407,-0.396469,-4.94621,0.851528
2009-07-05T19:41:30.000Z,5.09235,-0.491403,-4.9793,0.934157
2009-07-05T19:42:30.000Z,5.18872,-0.672109,-4.95346,1.37184
2009-07-05T19:43:30.000Z,4.85477,-0.666841,-4.4645,1.75684
2009-07-05T19:44:30.000Z,4.67948,1.47837,3.4453,-2.59368
2009-07-05T19:45:30.000Z,5.20847,1.50541,3.95532,-3.02686
2009-07-05T19:46:30.000Z,5.04297,1.37269,4.1039,-2.57944
2009-07-05T19:47:30.000Z,4.92549,1.20212,4.16646,-2.3116
2009-07-05T19:48:30.000Z,4.52311,0.743733,4.13013,-1.67979
2009-07-05T19:49:30.000Z,4.63056,0.906665,4.16556,-1.78193
2009-07-05T19:50:30.000Z,4.91251,-0.320394,4.67912,0.151904
2009-07-05T19:51:30.000Z,5.57462,-1.69721,4.72766,2.32878
2009-07-05T19:52:30.000Z,6.77491,-2.23921,5.46414,3.27067
2009-07-05T19:53:30.000Z,6.99235,-1.58299,6.16073,2.83396
2009-07-05T19:54:30.000Z,7.08739,-1.02168,6.73692,1.91246
2009-07-05T19:55:30.000Z,7.14929,-1.51524,6.59085,2.27639
2009-07-05T19:56:30.000Z,7.17119,-1.78835,6.37994,2.69598
2009-07-05T19:57:30.000Z,7.20059,-1.27421,6.55288,2.62178
2009-07-05T19:58:30.000Z,7.20868,-2.17813,5.90074,3.49143
2009-07-05T19:59:30.000Z,7.11545,-1.578,6.28473,2.91557
2009-07-05T20:00:30.000Z,7.0801,-1.05161,6.50935,2.55593
2009-07-05T20:01:30.000Z,7.10732,-1.23266,6.45438,2.67766
2009-07-05T20:02:30.000Z,7.10928,-1.36966,6.36684,2.84091
2009-07-05T20:03:30.000Z,7.06536,-1.46801,6.28731,2.86809
2009-07-05T20:04:30.000Z,7.09156,-0.977186,6.49504,2.66636
2009-07-05T20:05:30.000Z,7.07948,-1.2805,6.35442,2.84142
2009-07-05T20:06:30.000Z,7.01599,-1.18122,6.29562,2.85645
2009-07-05T20:07:30.000Z,7.01487,-1.0877,6.28074,2.92759
2009-07-05T20:08:30.000Z,7.00027,-0.942092,6.2993,2.90331
2009-07-05T20:09:30.000Z,6.9833,-1.04334,6.24405,2.94659
2009-07-05T20:10:30.000Z,6.97228,-1.10632,6.21767,2.95192
2009-07-05T20:11:30.000Z,7.00425,-1.19367,6.21645,2.99695
2009-07-05T20:12:30.000Z,7.01253,-1.10474,6.25433,2.97169
2009-07-05T20:13:30.000Z,7.05197,-1.12613,6.22984,3.10565
2009-07-05T20:14:30.000Z,7.02657,-0.886774,6.30251,2.9693
2009-07-05T20:15:30.000Z,7.06556,-0.554523,6.47273,2.77638
2009-07-05T20:16:30.000Z,7.06534,-0.472103,6.49996,2.72715
2009-07-05T20:17:30.000Z,7.05661,-0.369011,6.52145,2.66929
2009-07-05T20:18:30.000Z,7.03533,-0.435387,6.43861,2.80071
2009-07-05T20:19:30.000Z,7.05059,-0.494774,6.32117,3.08281
2009-07-05T20:20:30.000Z,6.99812,-0.529467,6.24367,3.11559
2009-07-05T20:21:30.000Z,7.00964,-0.562738,6.23672,3.14879
2009-07-05T20:22:30.000Z,7.01446,-0.22905,6.42891,2.79397
2009-07-05T20:23:30.000Z,7.00395,-0.038825,6.48551,2.64246
2009-07-05T20:24:30.000Z,6.95877,-0.097206,6.42898,2.6566
2009-07-05T20:25:30.000Z,6.93784,0.0410881,6.50467,2.39636
2009-07-05T20:26:30.000Z,6.96609,0.486135,6.73291,1.69745
2009-07-05T20:27:30.000Z,6.94576,0.581707,6.73708,1.57615
2009-07-05T20:28:30.000Z,6.94525,0.576105,6.73837,1.57678
2009-07-05T20:29:30.000Z,6.95286,0.551283,6.70732,1.73873
2009-07-05T20:30:30.000Z,6.95142,0.714956,6.71888,1.60949
2009-07-05T20:31:30.000Z,6.97301,0.923541,6.75335,1.38276
2009-07-05T20:32:30.000Z,7.0018,1.36216,6.7978,0.940073
2009-07-05T20:33:30.000Z,7.02713,1.08657,6.82895,1.16361
2009-07-05T20:34:30.000Z,7.0398,0.759434,6.80109,1.64807
2009-07-05T20:35:30.000Z,7.0364,0.796439,6.79686,1.63562
2009-07-05T20:36:30.000Z,7.01981,0.930201,6.78854,1.51989
2009-07-05T20:37:30.000Z,6.9965,0.723485,6.74327,1.66457
2009-07-05T20:38:30.000Z,7.00034,0.380658,6.68095,2.01025
2009-07-05T20:39:30.000Z,7.01741,0.453264,6.69589,2.04007
2009-07-05T20:40:30.000Z,7.01385,0.202588,6.65393,2.20147
2009-07-05T20:41:30.000Z,7.00464,0.0945968,6.62254,2.27877
2009-07-05T20:42:30.000Z,7.00861,-0.142523,6.66393,2.16238
2009-07-05T20:43:30.000Z,7.00569,-0.260275,6.62962,2.24836
2009-07-05T20:44:30.000Z,7.00834,-0.0559077,6.5906,2.37943
2009-07-05T20:45:30.000Z,7.01398,-0.0711205,6.59737,2.37835
2009-07-05T20:46:30.000Z,6.99931,-0.0499358,6.59792,2.33397
2009-07-05T20:47:30.000Z,6.97981,-0.0609103,6.53737,2.44315
2009-07-05T20:48:30.000Z,6.97593,-0.0123712,6.55308,2.39053
2009-07-05T20:49:30.000Z,6.97705,-0.0605486,6.57868,2.32213
2009-07-05T20:50:30.000Z,6.95774,-0.193955,6.5531,2.32865
2009-07-05T20:51:30.000Z,6.96029,-0.0869077,6.53731,2.38477
2009-07-05T20:52:30.000Z,6.92429,0.0248754,6.49824,2.39005
2009-07-05T20:53:30.000Z,6.89372,-0.0188938,6.46683,2.38666
2009-07-05T20:54:30.000Z,6.87629,-0.0378144,6.42555,2.44697
2009-07-05T20:55:30.000Z,6.82188,-0.000244713,6.37884,2.40745
2009-07-05T20:56:30.000Z,6.77711,0.0266197,6.32629,2.42346
2009-07-05T20:57:30.000Z,6.74175,-0.0785196,6.3005,2.36956
2009-07-05T20:58:30.000Z,6.74574,-0.153903,6.28166,2.4468
2009-07-05T20:59:30.000Z,6.72208,-0.334712,6.32879,2.23338
2009-07-05T21:00:30.000Z,6.74237,-0.303691,6.33207,2.28989
2009-07-05T21:01:30.000Z,6.68963,-0.0993323,6.29447,2.25834
2009-07-05T21:02:30.000Z,6.6493,0.0413914,6.31135,2.08639
2009-07-05T21:03:30.000Z,6.62435,0.222038,6.3617,1.82616
