UT_yyyy-mm-ddThh:mm:ss.sssZ,T_ION_FULL_ESA-B_eV
2009-07-28T12:52:29.479Z,157.49519
2009-07-28T12:58:49.387Z,160.66673
2009-07-28T13:05:09.296Z,176.90669
2009-07-28T13:11:29.204Z,164.60507
2009-07-28T13:17:49.112Z,176.68127
2009-07-28T13:24:09.020Z,136.66460
2009-07-28T13:30:28.928Z,150.11314
2009-07-28T13:36:48.837Z,146.16374
2009-07-28T13:43:08.745Z,176.34746
2009-07-28T13:49:28.653Z,200.68712
2009-07-28T13:55:48.562Z,154.96114
2009-07-28T14:02:08.470Z,166.90062
2009-07-28T14:08:28.378Z,149.09853
2009-07-28T14:14:48.287Z,145.00430
2009-07-28T14:21:08.195Z,139.09544
2009-07-28T14:27:28.103Z,144.75385
2009-07-28T14:33:48.012Z,137.02090
2009-07-28T14:40:07.920Z,140.96809
2009-07-28T14:46:27.828Z,129.34502
2009-07-28T14:52:47.737Z,147.96837
2009-07-28T14:59:07.645Z,219.33374
2009-07-28T15:05:27.553Z,395.33191
2009-07-28T15:11:47.462Z,2560.6169
2009-07-28T15:18:07.370Z,2180.2700
2009-07-28T15:24:27.278Z,2220.8225
2009-07-28T15:30:47.187Z,2360.6545
2009-07-28T15:37:07.095Z,2749.2205
2009-07-28T15:43:27.004Z,3050.1777
2009-07-28T15:49:46.912Z,3241.4792
2009-07-28T15:56:06.820Z,3806.0066
2009-07-28T16:02:26.729Z,3989.5769
2009-07-28T16:08:46.637Z,3633.7937
2009-07-28T16:15:06.546Z,NaN
2009-07-28T16:21:26.454Z,NaN
2009-07-28T16:27:46.363Z,NaN
2009-07-28T16:34:06.271Z,NaN
2009-07-28T16:40:26.180Z,NaN
2009-07-28T16:46:46.088Z,NaN
2009-07-28T16:53:05.997Z,NaN
2009-07-28T16:59:25.905Z,NaN
2009-07-28T17:05:45.814Z,NaN
2009-07-28T17:12:05.723Z,3841.2468
2009-07-28T17:18:25.631Z,3805.1555
2009-07-28T17:24:45.540Z,3465.7966
2009-07-28T17:31:05.448Z,3429.9407
2009-07-28T17:37:25.357Z,3218.3770
2009-07-28T17:43:45.265Z,3237.0713
2009-07-28T17:50:05.174Z,3136.1670
2009-07-28T17:56:25.083Z,2899.9631
2009-07-28T18:02:44.991Z,NaN
2009-07-28T18:09:04.900Z,NaN
2009-07-28T18:15:24.809Z,NaN
2009-07-28T18:21:44.718Z,NaN
2009-07-28T18:28:04.626Z,NaN
2009-07-28T18:34:24.535Z,NaN
2009-07-28T18:40:44.444Z,NaN
2009-07-28T18:47:04.353Z,NaN
2009-07-28T18:53:24.262Z,NaN
2009-07-28T18:59:44.171Z,NaN
2009-07-28T19:06:04.080Z,1103.6611
2009-07-28T19:12:23.988Z,1289.7036
2009-07-28T19:18:43.897Z,1193.7379
2009-07-28T19:25:03.807Z,NaN
2009-07-28T19:31:23.716Z,NaN
2009-07-28T19:37:43.625Z,NaN
2009-07-28T19:44:03.534Z,830.58643
2009-07-28T19:50:23.443Z,711.56964
2009-07-28T19:56:43.352Z,761.18823
2009-07-28T20:03:03.262Z,NaN
2009-07-28T20:09:23.171Z,NaN
2009-07-28T20:15:43.081Z,NaN
2009-07-28T20:22:02.991Z,NaN
2009-07-28T20:28:22.901Z,NaN
2009-07-28T20:34:42.811Z,NaN
2009-07-28T20:41:02.721Z,NaN
2009-07-28T20:47:22.631Z,NaN
2009-07-28T20:53:42.542Z,NaN
2009-07-28T21:00:02.452Z,240.21428
2009-07-28T21:06:22.363Z,264.90976
2009-07-28T21:12:42.275Z,257.34393
2009-07-28T21:19:02.187Z,NaN
2009-07-28T21:25:22.099Z,NaN
2009-07-28T21:31:42.013Z,NaN
2009-07-28T21:38:01.926Z,NaN
2009-07-28T21:44:21.809Z,NaN
2009-07-28T21:50:41.447Z,NaN
2009-07-28T21:57:01.086Z,NaN
2009-07-28T22:03:23.691Z,NaN
2009-07-28T22:09:40.307Z,949.69684
2009-07-28T22:15:59.899Z,1036.9740
2009-07-28T22:22:19.601Z,677.67059
2009-07-28T22:28:39.379Z,406.81833
2009-07-28T22:34:59.206Z,393.02383
2009-07-28T22:41:19.065Z,340.07529
2009-07-28T22:47:38.944Z,273.36325
2009-07-28T22:53:58.835Z,235.27635
2009-07-28T23:00:18.735Z,NaN
2009-07-28T23:06:38.641Z,NaN
2009-07-28T23:12:58.549Z,292.52155
2009-07-28T23:19:18.460Z,348.77136
2009-07-28T23:25:38.373Z,NaN
2009-07-28T23:31:58.287Z,NaN
2009-07-28T23:38:18.201Z,502.01443
2009-07-28T23:44:38.115Z,578.55957
2009-07-28T23:50:58.029Z,649.24994
2009-07-28T23:57:17.944Z,637.54950
2009-07-29T00:03:37.858Z,662.46161
2009-07-29T00:09:57.773Z,664.87494
2009-07-29T00:16:17.687Z,NaN
2009-07-29T00:22:37.601Z,813.62238
2009-07-29T00:28:57.515Z,750.01630
2009-07-29T00:35:17.429Z,796.64117
2009-07-29T00:41:37.343Z,841.06476
2009-07-29T00:47:57.256Z,986.74292
2009-07-29T00:54:17.170Z,1045.1180
2009-07-29T01:00:37.083Z,1230.2863
2009-07-29T01:06:56.996Z,1241.3420
2009-07-29T01:13:16.909Z,1397.1084
2009-07-29T01:19:36.822Z,1495.9497
2009-07-29T01:25:56.735Z,1717.1031
2009-07-29T01:32:16.648Z,1887.7090
2009-07-29T01:38:36.560Z,1812.2972
2009-07-29T01:44:56.473Z,1661.0570
2009-07-29T01:51:16.385Z,1987.6499
2009-07-29T01:57:36.298Z,1881.5140
2009-07-29T02:03:56.210Z,2274.8374
2009-07-29T02:10:16.123Z,2280.5115
2009-07-29T02:16:36.035Z,2197.7122
2009-07-29T02:22:55.947Z,2344.0701
2009-07-29T02:29:15.860Z,2324.9451
2009-07-29T02:35:35.772Z,2238.1033
2009-07-29T02:41:55.684Z,2480.9202
2009-07-29T02:48:15.596Z,2191.5295
2009-07-29T02:54:35.508Z,2582.1023
2009-07-29T03:00:55.420Z,1455.3903
2009-07-29T03:07:15.332Z,1914.7402
2009-07-29T03:13:35.244Z,2091.8396
2009-07-29T03:19:55.156Z,2088.5042
2009-07-29T03:26:15.068Z,1976.5546
2009-07-29T03:32:34.980Z,1935.5439
2009-07-29T03:38:54.892Z,1632.3566
2009-07-29T03:45:14.804Z,1419.8346
2009-07-29T03:51:34.716Z,2162.4390
2009-07-29T03:57:54.627Z,189.65044
2009-07-29T04:04:14.539Z,200.53772
2009-07-29T04:10:34.451Z,210.93687
2009-07-29T04:16:54.363Z,197.02643
2009-07-29T04:23:14.274Z,250.34401
2009-07-29T04:29:34.186Z,172.54419
2009-07-29T04:35:54.098Z,231.78035
2009-07-29T04:42:14.009Z,196.45923
2009-07-29T04:48:33.921Z,232.71333
2009-07-29T04:54:53.833Z,210.16853
2009-07-29T05:01:13.744Z,202.60490
2009-07-29T05:07:33.656Z,215.09344
2009-07-29T05:13:53.568Z,209.94060
2009-07-29T05:20:13.479Z,189.44781
2009-07-29T05:26:33.391Z,205.48796
2009-07-29T05:32:53.302Z,183.29515
2009-07-29T05:39:13.214Z,233.46745
2009-07-29T05:45:33.126Z,190.00273
2009-07-29T05:51:53.037Z,210.75084
2009-07-29T05:58:12.949Z,200.34291
2009-07-29T06:04:32.860Z,204.93352
2009-07-29T06:10:52.772Z,246.52870
2009-07-29T06:17:12.683Z,224.83989
2009-07-29T06:23:32.595Z,197.99083
2009-07-29T06:29:52.506Z,214.11562
2009-07-29T06:36:12.418Z,161.79971
2009-07-29T06:42:32.329Z,201.61903
2009-07-29T06:48:52.241Z,179.36824
2009-07-29T06:55:12.152Z,163.49016
2009-07-29T07:01:32.064Z,139.55489
2009-07-29T07:07:51.975Z,287.01944
2009-07-29T07:14:11.887Z,172.50151
2009-07-29T07:20:31.799Z,131.97192
2009-07-29T07:26:51.710Z,173.00035
2009-07-29T07:33:11.622Z,188.54417
2009-07-29T07:39:31.533Z,176.47887
2009-07-29T07:45:51.445Z,105.77915
2009-07-29T07:52:11.356Z,287.25171
2009-07-29T07:58:31.268Z,178.78838
2009-07-29T08:04:51.179Z,78.764191
2009-07-29T08:11:11.090Z,107.36500
2009-07-29T08:17:31.002Z,31.172361
2009-07-29T08:23:50.913Z,121.36478
2009-07-29T08:30:10.825Z,112.41742
2009-07-29T08:36:30.736Z,78.463463
2009-07-29T08:42:50.648Z,87.634911
2009-07-29T08:49:10.559Z,53.601883
2009-07-29T08:55:30.470Z,65.198029
2009-07-29T09:01:50.382Z,69.365532
2009-07-29T09:08:10.293Z,60.912800
2009-07-29T09:14:30.205Z,68.533974
2009-07-29T09:20:50.116Z,28.326075
2009-07-29T09:27:10.028Z,30.985575
2009-07-29T09:33:29.939Z,27.935656
2009-07-29T09:39:49.851Z,23.338068
2009-07-29T09:46:09.762Z,31.545296
2009-07-29T09:52:29.674Z,26.153574
2009-07-29T09:58:49.585Z,27.864746
2009-07-29T10:05:09.497Z,31.744629
2009-07-29T10:11:29.408Z,45.907284
2009-07-29T10:17:49.320Z,119.37629
2009-07-29T10:24:09.231Z,108.72107
2009-07-29T10:30:29.142Z,26.409128
2009-07-29T10:36:49.054Z,30.975626
2009-07-29T10:43:08.965Z,29.723122
2009-07-29T10:49:28.877Z,34.528545
2009-07-29T10:55:48.788Z,32.835587
2009-07-29T11:02:08.700Z,31.886719
2009-07-29T11:08:28.611Z,30.521233
2009-07-29T11:14:48.523Z,35.006695
2009-07-29T11:21:08.434Z,33.469696
2009-07-29T11:27:28.346Z,36.427998
2009-07-29T11:33:48.257Z,37.809048
2009-07-29T11:40:08.169Z,37.278103
2009-07-29T11:46:28.080Z,35.002941
2009-07-29T11:52:47.992Z,31.978827
2009-07-29T11:59:07.903Z,33.059948
2009-07-29T12:05:27.815Z,27.780045
2009-07-29T12:11:47.726Z,35.824081
2009-07-29T12:18:07.638Z,31.377939
2009-07-29T12:24:27.549Z,26.361498
2009-07-29T12:30:47.461Z,31.146101
2009-07-29T12:37:07.372Z,30.625824
2009-07-29T12:43:27.284Z,29.108683
2009-07-29T12:49:47.195Z,35.560211
2009-07-29T12:56:07.107Z,29.954687
2009-07-29T13:02:27.018Z,31.757568
2009-07-29T13:08:46.930Z,29.294504
2009-07-29T13:15:06.841Z,28.723524
2009-07-29T13:21:26.753Z,32.558033
2009-07-29T13:27:46.664Z,50.359879
2009-07-29T13:34:06.576Z,46.489613
2009-07-29T13:40:26.487Z,29.148737
2009-07-29T13:46:46.399Z,30.010597
2009-07-29T13:53:06.310Z,27.968233
2009-07-29T13:59:26.222Z,64.727837
2009-07-29T14:05:46.133Z,23.648714
2009-07-29T14:12:06.045Z,26.945917
2009-07-29T14:18:25.957Z,26.574667
2009-07-29T14:24:07.283Z,44.562038
2009-07-29T14:25:42.261Z,27.684977
2009-07-29T14:27:17.239Z,32.212536
2009-07-29T14:28:52.217Z,65.539612
2009-07-29T14:30:27.195Z,44.608822
2009-07-29T14:32:02.173Z,46.785709
2009-07-29T14:33:37.151Z,99.494347
2009-07-29T14:35:12.129Z,64.824860
2009-07-29T14:36:47.106Z,64.418510
2009-07-29T14:38:22.084Z,60.584583
2009-07-29T14:39:57.062Z,67.258354
2009-07-29T14:41:32.040Z,112.11786
2009-07-29T14:43:07.018Z,81.287415
2009-07-29T14:44:41.996Z,63.477840
2009-07-29T14:46:16.974Z,73.076393
2009-07-29T14:47:51.952Z,40.195713
2009-07-29T14:49:26.929Z,59.789066
2009-07-29T14:51:01.907Z,40.913937
2009-07-29T14:52:36.885Z,32.275021
2009-07-29T14:54:11.863Z,47.161671
2009-07-29T14:55:46.841Z,27.015213
2009-07-29T14:57:21.819Z,24.936895
2009-07-29T14:58:56.797Z,27.011923
2009-07-29T15:00:31.775Z,26.458588
2009-07-29T15:02:06.752Z,23.819124
2009-07-29T15:03:41.730Z,22.906607
2009-07-29T15:05:16.708Z,23.247068
2009-07-29T15:06:51.686Z,25.121820
2009-07-29T15:08:26.664Z,29.764854
2009-07-29T15:10:01.642Z,32.158749
2009-07-29T15:11:36.620Z,27.153603
2009-07-29T15:13:11.598Z,26.024864
2009-07-29T15:14:46.576Z,27.825378
2009-07-29T15:16:21.553Z,26.022188
2009-07-29T15:17:56.531Z,25.459124
2009-07-29T15:19:31.509Z,27.226570
2009-07-29T15:21:06.487Z,24.014406
2009-07-29T15:22:41.465Z,22.685614
2009-07-29T15:24:16.443Z,35.959198
2009-07-29T15:25:51.421Z,26.936865
2009-07-29T15:27:26.399Z,27.185577
2009-07-29T15:29:01.377Z,24.758261
2009-07-29T15:30:36.355Z,23.062782
2009-07-29T15:32:11.333Z,25.674795
2009-07-29T15:33:46.311Z,24.753981
2009-07-29T15:35:21.288Z,24.652952
2009-07-29T15:36:56.266Z,27.450617
2009-07-29T15:38:31.244Z,24.555878
2009-07-29T15:40:06.222Z,24.548370
2009-07-29T15:41:41.200Z,24.226141
2009-07-29T15:43:16.178Z,25.459633
2009-07-29T15:44:51.156Z,28.724558
2009-07-29T15:46:26.134Z,22.322830
2009-07-29T15:48:01.112Z,35.389629
2009-07-29T15:49:36.090Z,43.378834
2009-07-29T15:51:11.068Z,29.275473
2009-07-29T15:52:46.045Z,39.907223
2009-07-29T15:54:21.023Z,24.332952
2009-07-29T15:55:56.001Z,25.559998
2009-07-29T15:57:30.979Z,24.868317
2009-07-29T15:59:05.957Z,28.110674
2009-07-29T16:00:40.935Z,26.772707
2009-07-29T16:02:15.913Z,25.190023
2009-07-29T16:03:50.891Z,27.453241
2009-07-29T16:05:25.869Z,25.636620
2009-07-29T16:07:00.847Z,27.488993
2009-07-29T16:08:35.825Z,25.325193
2009-07-29T16:10:10.802Z,25.326645
2009-07-29T16:11:45.780Z,25.199183
2009-07-29T16:13:20.758Z,24.379660
2009-07-29T16:14:55.736Z,25.142591
2009-07-29T16:16:30.714Z,24.692011
2009-07-29T16:18:05.692Z,26.554003
2009-07-29T16:19:40.670Z,22.903734
2009-07-29T16:21:15.648Z,25.952522
2009-07-29T16:22:50.626Z,24.280144
2009-07-29T16:24:25.604Z,25.353163
2009-07-29T16:26:00.581Z,24.755713
2009-07-29T16:27:35.559Z,24.336351
2009-07-29T16:29:10.537Z,25.616087
2009-07-29T16:30:45.515Z,59.578537
2009-07-29T16:32:20.493Z,34.823971
2009-07-29T16:33:55.471Z,32.139595
2009-07-29T16:35:30.449Z,31.308004
2009-07-29T16:37:05.427Z,50.373516
2009-07-29T16:38:40.405Z,28.262665
2009-07-29T16:40:15.383Z,41.176487
2009-07-29T16:41:50.360Z,22.981478
2009-07-29T16:43:25.338Z,24.462952
2009-07-29T16:45:00.316Z,25.068968
2009-07-29T16:46:35.294Z,27.048929
2009-07-29T16:48:10.272Z,24.480509
2009-07-29T16:49:45.250Z,25.334839
2009-07-29T16:51:20.228Z,44.536549
2009-07-29T16:52:55.206Z,30.158209
2009-07-29T16:54:30.184Z,24.776663
2009-07-29T16:56:05.162Z,23.174276
2009-07-29T16:57:40.139Z,22.665319
2009-07-29T16:59:15.117Z,25.475899
2009-07-29T17:00:50.095Z,23.755655
2009-07-29T17:02:25.073Z,22.322670
2009-07-29T17:04:00.051Z,23.985907
2009-07-29T17:05:35.029Z,24.216452
2009-07-29T17:07:10.007Z,28.151854
2009-07-29T17:08:44.985Z,26.491636
2009-07-29T17:10:19.963Z,26.211145
2009-07-29T17:11:54.941Z,30.630363
2009-07-29T17:13:29.919Z,25.149012
2009-07-29T17:15:04.896Z,31.411489
2009-07-29T17:16:39.874Z,29.729706
2009-07-29T17:18:14.852Z,30.869482
2009-07-29T17:19:49.830Z,22.796015
2009-07-29T17:21:24.808Z,22.956453
2009-07-29T17:22:59.786Z,22.333870
2009-07-29T17:24:34.764Z,22.157242
2009-07-29T17:26:09.742Z,25.674637
2009-07-29T17:27:44.720Z,26.397715
2009-07-29T17:29:19.698Z,23.721735
2009-07-29T17:30:54.676Z,24.113678
2009-07-29T17:32:29.654Z,23.534531
2009-07-29T17:34:04.632Z,25.598984
2009-07-29T17:35:39.610Z,26.129049
2009-07-29T17:37:14.588Z,31.355074
2009-07-29T17:38:49.566Z,21.614714
2009-07-29T17:40:24.544Z,24.381256
2009-07-29T17:41:59.521Z,23.245203
2009-07-29T17:43:34.499Z,24.138702
2009-07-29T17:45:09.477Z,22.920725
2009-07-29T17:46:44.455Z,27.376480
2009-07-29T17:48:19.433Z,22.313614
2009-07-29T17:49:54.411Z,24.548769
2009-07-29T17:51:29.389Z,22.120062
2009-07-29T17:53:04.367Z,24.609659
2009-07-29T17:54:39.345Z,29.563108
2009-07-29T17:56:14.323Z,23.632650
2009-07-29T17:57:49.301Z,23.960335
2009-07-29T17:59:24.279Z,24.153862
2009-07-29T18:00:59.257Z,23.879721
2009-07-29T18:02:34.234Z,24.959269
2009-07-29T18:04:09.212Z,23.651184
2009-07-29T18:05:44.190Z,23.677759
2009-07-29T18:07:19.168Z,26.026077
2009-07-29T18:08:54.146Z,23.428961
2009-07-29T18:10:29.124Z,24.562485
2009-07-29T18:12:04.102Z,23.799383
2009-07-29T18:13:39.080Z,26.108885
2009-07-29T18:15:14.058Z,25.917681
2009-07-29T18:16:49.036Z,22.320038
2009-07-29T18:18:24.014Z,22.530371
2009-07-29T18:19:58.992Z,22.777750
2009-07-29T18:21:33.969Z,22.864706
2009-07-29T18:23:08.947Z,25.890779
2009-07-29T18:24:43.925Z,22.285910
2009-07-29T18:26:18.903Z,26.185602
2009-07-29T18:27:53.881Z,24.301428
2009-07-29T18:29:28.859Z,24.115961
2009-07-29T18:31:03.837Z,24.940893
2009-07-29T18:32:38.815Z,24.494743
2009-07-29T18:34:13.793Z,23.060656
2009-07-29T18:35:48.771Z,23.538763
2009-07-29T18:37:23.749Z,24.372568
2009-07-29T18:38:58.726Z,24.979311
2009-07-29T18:40:33.704Z,23.891464
2009-07-29T18:42:08.682Z,26.226982
2009-07-29T18:43:43.660Z,23.845810
2009-07-29T18:45:18.638Z,23.246893
2009-07-29T18:46:53.616Z,23.296846
2009-07-29T18:48:28.594Z,26.572477
2009-07-29T18:50:03.572Z,22.478079
2009-07-29T18:51:38.550Z,22.933350
2009-07-29T18:53:13.528Z,22.319681
2009-07-29T18:54:48.506Z,21.431025
2009-07-29T18:56:23.483Z,22.856760
2009-07-29T18:57:58.461Z,24.209009
2009-07-29T18:59:33.439Z,24.608774
2009-07-29T19:01:08.417Z,21.797417
2009-07-29T19:02:43.395Z,23.952581
2009-07-29T19:04:18.373Z,22.899317
2009-07-29T19:05:53.351Z,25.771957
2009-07-29T19:07:28.329Z,23.284668
2009-07-29T19:09:03.307Z,22.749018
2009-07-29T19:10:38.285Z,22.534842
2009-07-29T19:12:13.263Z,21.748833
2009-07-29T19:13:48.240Z,26.209114
2009-07-29T19:15:23.218Z,23.375288
2009-07-29T19:16:58.196Z,21.754389
2009-07-29T19:18:33.174Z,23.343657
2009-07-29T19:20:08.152Z,24.934870
2009-07-29T19:21:43.130Z,26.805353
2009-07-29T19:23:18.108Z,23.127409
2009-07-29T19:24:53.086Z,24.437193
2009-07-29T19:26:28.064Z,23.770273
2009-07-29T19:28:03.042Z,24.175760
2009-07-29T19:29:38.020Z,24.463938
2009-07-29T19:31:12.997Z,26.135223
2009-07-29T19:32:47.975Z,24.772657
2009-07-29T19:34:22.953Z,24.551687
2009-07-29T19:35:57.931Z,23.928911
2009-07-29T19:37:32.909Z,23.806135
2009-07-29T19:39:07.887Z,24.702593
2009-07-29T19:40:42.865Z,23.479704
2009-07-29T19:42:17.843Z,22.408937
2009-07-29T19:43:52.821Z,24.913218
2009-07-29T19:45:27.799Z,23.703951
2009-07-29T19:47:02.777Z,23.195740
2009-07-29T19:48:37.755Z,23.704325
2009-07-29T19:50:12.733Z,22.461647
2009-07-29T19:51:47.710Z,23.874399
2009-07-29T19:53:22.688Z,23.517649
2009-07-29T19:54:57.666Z,24.793739
2009-07-29T19:56:32.644Z,24.358805
2009-07-29T19:58:07.622Z,24.571035
2009-07-29T19:59:42.600Z,23.112127
2009-07-29T20:01:17.578Z,27.337194
2009-07-29T20:02:52.556Z,26.434107
2009-07-29T20:04:27.534Z,26.947901
2009-07-29T20:06:02.512Z,27.531221
2009-07-29T20:07:37.490Z,26.565542
2009-07-29T20:09:12.468Z,23.450226
2009-07-29T20:10:47.446Z,25.631714
2009-07-29T20:12:22.424Z,25.561731
2009-07-29T20:13:57.402Z,26.282003
2009-07-29T20:15:32.379Z,25.273638
2009-07-29T20:17:07.357Z,26.407318
2009-07-29T20:18:42.335Z,27.384188
2009-07-29T20:20:17.313Z,25.182718
2009-07-29T20:21:52.291Z,24.952112
2009-07-29T20:23:27.269Z,23.094995
2009-07-29T20:25:02.247Z,26.720327
2009-07-29T20:26:37.225Z,24.488075
2009-07-29T20:28:12.203Z,22.652899
2009-07-29T20:29:47.181Z,25.989267
2009-07-29T20:31:22.159Z,24.597055
2009-07-29T20:32:57.137Z,28.356207
2009-07-29T20:34:32.115Z,23.025831
2009-07-29T20:36:07.093Z,25.879477
2009-07-29T20:37:42.071Z,25.003298
2009-07-29T20:39:17.048Z,28.616701
2009-07-29T20:40:52.026Z,24.476053
2009-07-29T20:42:27.004Z,24.811739
2009-07-29T20:44:01.982Z,24.664118
2009-07-29T20:45:36.960Z,24.382111
2009-07-29T20:47:11.938Z,28.082151
2009-07-29T20:48:46.916Z,24.468956
2009-07-29T20:50:21.894Z,27.976683
2009-07-29T20:51:56.872Z,25.258713
2009-07-29T20:53:31.850Z,25.505777
2009-07-29T20:55:06.828Z,24.838766
2009-07-29T20:56:41.806Z,26.684479
2009-07-29T20:58:16.784Z,23.393173
2009-07-29T20:59:51.762Z,22.985353
2009-07-29T21:01:26.739Z,25.414816
2009-07-29T21:03:01.717Z,24.887136
2009-07-29T21:04:36.695Z,25.518251
2009-07-29T21:06:11.673Z,31.028961
2009-07-29T21:07:46.651Z,25.024855
2009-07-29T21:09:21.629Z,28.155695
2009-07-29T21:10:56.607Z,25.103586
2009-07-29T21:12:31.585Z,26.666359
2009-07-29T21:14:06.563Z,29.102312
2009-07-29T21:15:41.541Z,30.409754
2009-07-29T21:17:16.519Z,24.459875
2009-07-29T21:18:51.497Z,24.664968
2009-07-29T21:20:26.475Z,30.233297
2009-07-29T21:22:01.453Z,26.928213
2009-07-29T21:23:36.430Z,25.713585
2009-07-29T21:25:11.408Z,24.136126
2009-07-29T21:26:46.386Z,24.055252
2009-07-29T21:28:21.364Z,24.276491
2009-07-29T21:29:56.342Z,24.035858
2009-07-29T21:31:31.320Z,24.551474
2009-07-29T21:33:06.298Z,23.171967
2009-07-29T21:34:41.276Z,24.552979
2009-07-29T21:36:16.254Z,24.536621
2009-07-29T21:37:51.232Z,23.674028
2009-07-29T21:39:26.210Z,27.342148
2009-07-29T21:41:01.188Z,25.505259
2009-07-29T21:42:36.166Z,28.981791
2009-07-29T21:44:11.144Z,29.258078
2009-07-29T21:45:46.122Z,27.769709
2009-07-29T21:47:21.099Z,26.287153
2009-07-29T21:48:56.077Z,43.825092
2009-07-29T21:50:31.055Z,58.740025
2009-07-29T21:52:06.033Z,74.476967
2009-07-29T21:53:41.011Z,60.354034
2009-07-29T21:55:15.989Z,52.536510
2009-07-29T21:56:50.967Z,52.012024
2009-07-29T21:58:25.945Z,53.087353
2009-07-29T22:00:00.923Z,49.404999
2009-07-29T22:01:35.901Z,47.487091
2009-07-29T22:03:10.879Z,52.549938
2009-07-29T22:04:45.857Z,29.899969
2009-07-29T22:06:20.835Z,23.843948
2009-07-29T22:07:55.813Z,26.705101
2009-07-29T22:09:30.791Z,23.842260
2009-07-29T22:11:05.769Z,25.163031
2009-07-29T22:12:40.747Z,24.129541
2009-07-29T22:14:15.725Z,24.107544
2009-07-29T22:15:50.703Z,25.363810
2009-07-29T22:17:25.680Z,23.027151
2009-07-29T22:19:00.658Z,22.289261
2009-07-29T22:21:32.030Z,26.536596
2009-07-29T22:23:07.008Z,23.128504
2009-07-29T22:30:23.313Z,22.525717
2009-07-29T22:36:43.224Z,31.349905
2009-07-29T22:43:03.136Z,28.898195
2009-07-29T22:49:23.048Z,32.959797
2009-07-29T22:55:42.960Z,33.084267
2009-07-29T23:02:02.765Z,29.295465
2009-07-29T23:08:22.998Z,29.034327
2009-07-29T23:14:42.910Z,30.342630
2009-07-29T23:21:02.822Z,33.910831
2009-07-29T23:27:22.734Z,36.035381
2009-07-29T23:33:42.646Z,28.883135
2009-07-29T23:40:02.558Z,27.359964
2009-07-29T23:46:22.469Z,25.919060
2009-07-29T23:52:42.381Z,29.513697
2009-07-29T23:59:02.293Z,20.776012
2009-07-30T00:05:22.205Z,23.158258
2009-07-30T00:11:42.117Z,23.222513
2009-07-30T00:18:02.029Z,34.535885
2009-07-30T00:24:21.940Z,32.343815
2009-07-30T00:30:41.852Z,40.006153
2009-07-30T00:37:01.764Z,39.563488
2009-07-30T00:43:21.676Z,23.729782
2009-07-30T00:49:41.588Z,35.894817
2009-07-30T00:56:01.500Z,29.612297
2009-07-30T01:02:21.412Z,30.548891
2009-07-30T01:08:41.324Z,36.797810
2009-07-30T01:15:01.236Z,33.959961
2009-07-30T01:21:21.148Z,39.309200
2009-07-30T01:27:41.060Z,33.524734
2009-07-30T01:34:00.972Z,35.416862
2009-07-30T01:40:20.884Z,37.947803
2009-07-30T01:46:40.796Z,34.557072
2009-07-30T01:53:00.708Z,40.012211
2009-07-30T01:59:20.619Z,36.022480
2009-07-30T02:05:40.531Z,34.695873
2009-07-30T02:12:00.443Z,34.391434
2009-07-30T02:18:20.355Z,32.443813
2009-07-30T02:24:40.267Z,28.734930
2009-07-30T02:31:00.179Z,31.972092
2009-07-30T02:37:20.091Z,36.759800
2009-07-30T02:43:40.003Z,35.255795
2009-07-30T02:49:59.915Z,35.833595
2009-07-30T02:56:19.827Z,33.956696
2009-07-30T03:02:39.739Z,33.265759
2009-07-30T03:08:59.651Z,34.462009
2009-07-30T03:15:19.563Z,37.161777
2009-07-30T03:21:39.475Z,38.085186
2009-07-30T03:27:59.387Z,26.539139
2009-07-30T03:34:19.299Z,35.053894
2009-07-30T03:40:39.211Z,32.957249
2009-07-30T03:46:59.123Z,31.720169
2009-07-30T03:53:19.035Z,37.730579
2009-07-30T03:59:38.947Z,33.782787
2009-07-30T04:05:58.859Z,34.901062
2009-07-30T04:12:18.772Z,36.200542
2009-07-30T04:18:38.684Z,37.985737
2009-07-30T04:24:58.596Z,34.759407
2009-07-30T04:31:18.508Z,32.024563
2009-07-30T04:37:38.420Z,36.874542
2009-07-30T04:43:58.332Z,37.614658
2009-07-30T04:50:18.244Z,33.999893
2009-07-30T04:56:38.156Z,35.792923
2009-07-30T05:02:58.068Z,33.521378
2009-07-30T05:09:17.980Z,33.370342
2009-07-30T05:15:37.892Z,34.007404
2009-07-30T05:21:57.804Z,33.103825
2009-07-30T05:28:17.716Z,32.700253
2009-07-30T05:34:37.628Z,35.866222
2009-07-30T05:40:57.540Z,33.124458
2009-07-30T05:47:17.453Z,30.734390
2009-07-30T05:53:37.365Z,33.594013
2009-07-30T05:59:57.277Z,34.770176
2009-07-30T06:06:17.189Z,30.431280
2009-07-30T06:12:37.101Z,36.814606
2009-07-30T06:18:57.013Z,27.293764
2009-07-30T06:25:16.926Z,35.928284
2009-07-30T06:31:36.838Z,24.610229
2009-07-30T06:37:56.750Z,33.008713
2009-07-30T06:44:16.662Z,18.454481
2009-07-30T06:50:36.574Z,20.744879
2009-07-30T06:56:56.486Z,17.948008
2009-07-30T07:03:16.399Z,19.925621
2009-07-30T07:09:36.311Z,17.485353
2009-07-30T07:15:56.223Z,18.652376
2009-07-30T07:22:16.135Z,21.695967
2009-07-30T07:28:36.047Z,22.657061
2009-07-30T07:34:55.959Z,20.069307
2009-07-30T07:41:15.872Z,29.041010
2009-07-30T07:47:35.784Z,21.229620
