EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,SW_VTH__km/s,ION_NP__#/cc,VX_(GSM)_(@_x_)_km/s,VY_(GSM)_(@_y_)_km/s,VZ_(GSM)_(@_z_)_km/s
2009-07-05T18:43:28.578Z,137.75,824.79,-344.59,-152.35,-326.34
2009-07-05T18:46:39.687Z,159.55,959.07,-343.74,-148.46,-399.88
2009-07-05T18:48:25.281Z,134.67,906.76,-343.32,-166.54,-473.67
2009-07-05T18:49:57.101Z,134.70,882.01,-341.48,-171.22,-375.86
2009-07-05T18:51:38.101Z,133.08,936.85,-343.24,-168.52,-229.69
2009-07-05T18:53:16.039Z,130.60,863.62,-343.97,-177.62,-159.31
2009-07-05T18:54:53.976Z,130.48,877.54,-344.30,-179.48,562.77
2009-07-05T18:56:31.914Z,131.99,872.82,-344.52,-168.55,481.57
2009-07-05T18:58:09.851Z,130.11,884.78,-344.95,-168.96,782.62
2009-07-05T18:59:47.796Z,12.80,905.18,-345.04,-148.71,340.76
2009-07-05T19:01:27.257Z,130.69,927.08,-346.84,-161.39,812.65
2009-07-05T19:02:59.078Z,168.71,11.17,-346.27,-170.29,209.93
2009-07-05T19:04:43.132Z,151.53,148.71,-342.20,-171.04,-437.59
2009-07-05T19:06:19.546Z,149.44,146.37,-343.77,-170.83,-183.17
2009-07-05T19:07:57.484Z,150.35,148.74,-344.48,-168.76,-426.62
2009-07-05T19:09:33.890Z,150.79,148.33,-342.73,-166.64,-197.02
2009-07-05T19:11:10.476Z,147.96,141.57,-340.11,-154.56,-580.95
2009-07-05T19:12:48.414Z,158.11,12.51,-341.07,-156.63,-253.13
2009-07-05T19:14:26.351Z,157.42,12.18,-337.67,-137.63,-955.07
2009-07-05T19:16:04.289Z,161.84,130.68,-338.42,-154.85,-934.75
2009-07-05T19:17:42.054Z,142.32,12.26,-340.73,-165.45,-669.24
2009-07-05T19:19:16.929Z,175.55,151.71,-340.22,-163.52,-764.91
2009-07-05T19:21:02.515Z,157.29,147.30,-342.13,-155.48,-733.74
2009-07-05T19:22:35.875Z,162.38,152.55,-341.92,-169.72,-551.12
2009-07-05T19:24:13.812Z,163.46,156.68,-348.18,-165.40,-170.88
2009-07-05T19:25:53.273Z,153.04,148.15,-347.66,-165.72,-471.14
2009-07-05T19:27:31.179Z,171.38,170.77,-350.13,-163.18,289.17
2009-07-05T19:29:09.148Z,155.76,146.28,-346.90,-191.54,-414.83
2009-07-05T19:30:47.093Z,158.48,149.06,-348.09,-186.41,-157.07
2009-07-05T19:32:26.562Z,158.01,150.04,-350.05,-186.57,671.39
2009-07-05T19:34:02.968Z,165.71,161.48,-350.04,-193.99,111.88
2009-07-05T19:35:35.648Z,181.14,157.56,-351.70,-154.38,171.70
2009-07-05T19:37:15.789Z,164.41,158.93,-351.08,-162.04,364.12
2009-07-05T19:38:58.312Z,164.02,149.89,-349.20,-183.43,-525.05
2009-07-05T19:40:36.249Z,162.58,153.36,-352.08,-210.55,-732.06
2009-07-05T19:42:08.070Z,163.77,158.08,-352.55,-182.36,-251.27
2009-07-05T19:43:46.046Z,192.72,146.77,-351.81,-171.85,143.57
2009-07-05T19:45:30.109Z,213.33,138.02,-351.57,-740.70,-589.49
2009-07-05T19:47:08.046Z,200.94,130.81,-350.02,-987.45,-221.54
2009-07-05T19:48:45.984Z,203.85,158.87,-353.19,-109.01,189.43
2009-07-05T19:50:16.234Z,154.88,12.29,-348.64,-183.93,-184.49
2009-07-05T19:51:51.117Z,195.93,11.06,-344.15,-191.64,-117.33
2009-07-05T19:53:32.148Z,136.98,625.62,-347.73,-412.36,-730.37
2009-07-05T19:55:13.148Z,131.02,655.91,-345.34,-714.67,-943.71
2009-07-05T19:56:51.085Z,140.07,699.73,-346.53,-642.37,-581.47
2009-07-05T19:58:26.101Z,136.54,655.52,-341.34,-515.44,-114.39
2009-07-05T20:00:05.429Z,141.67,700.27,-341.26,-343.16,-129.00
2009-07-05T20:01:43.367Z,134.12,670.36,-341.49,-363.73,-136.12
2009-07-05T20:03:21.312Z,134.69,692.72,-342.91,-188.15,-128.92
2009-07-05T20:04:59.250Z,136.61,706.11,-342.07,-321.53,-132.90
2009-07-05T20:06:37.187Z,139.68,733.47,-343.51,-187.27,-119.98
2009-07-05T20:08:10.531Z,165.47,753.75,-343.61,-278.04,-125.47
2009-07-05T20:09:49.999Z,136.45,703.65,-342.93,-208.59,-125.98
2009-07-05T20:11:31.000Z,137.46,674.42,-342.86,-191.83,-121.43
2009-07-05T20:13:08.937Z,138.01,641.99,-342.56,-157.71,-122.96
2009-07-05T20:14:46.882Z,139.25,673.74,-341.20,-300.54,-152.61
2009-07-05T20:16:24.820Z,140.15,691.19,-341.72,-257.75,-164.80
2009-07-05T20:18:02.757Z,139.29,670.17,-342.18,-224.77,-148.20
2009-07-05T20:19:40.695Z,138.06,647.07,-342.07,-252.10,-146.30
2009-07-05T20:21:18.632Z,139.23,654.76,-341.82,-982.56,-145.29
2009-07-05T20:22:56.570Z,144.07,666.18,-343.57,-163.95,-133.59
2009-07-05T20:24:29.914Z,168.08,721.01,-344.96,-285.38,-134.06
2009-07-05T20:26:10.914Z,145.71,660.42,-346.69,-121.00,-844.38
2009-07-05T20:27:51.921Z,148.78,686.72,-345.62,118.54,-127.53
2009-07-05T20:29:29.859Z,146.74,667.63,-346.56,455.49,-118.96
2009-07-05T20:31:07.796Z,148.79,671.53,-346.44,-136.94,-127.29
2009-07-05T20:32:44.343Z,152.97,652.91,-354.67,-413.50,-266.82
2009-07-05T20:34:17.546Z,152.49,637.44,-347.84,-237.08,-130.51
2009-07-05T20:35:58.546Z,150.19,634.70,-348.87,-300.03,-125.08
2009-07-05T20:37:33.429Z,140.20,605.56,-346.46,-302.71,-117.76
2009-07-05T20:39:15.960Z,147.17,593.86,-343.89,-235.06,-165.25
2009-07-05T20:40:47.781Z,170.98,651.37,-340.03,-354.06,-174.58
2009-07-05T20:42:30.445Z,149.03,632.47,-339.37,-352.36,-189.24
2009-07-05T20:44:06.710Z,150.55,644.30,-339.20,-257.73,-194.98
2009-07-05T20:45:44.648Z,145.20,617.61,-339.83,-179.59,-192.22
2009-07-05T20:47:22.593Z,145.11,632.99,-340.03,-194.41,-197.39
2009-07-05T20:49:00.531Z,146.48,625.69,-339.99,-210.54,-193.60
2009-07-05T20:50:38.468Z,148.23,638.07,-338.92,-252.90,-194.56
2009-07-05T20:52:16.406Z,149.38,653.56,-339.60,-289.64,-200.72
2009-07-05T20:53:54.343Z,146.20,667.93,-339.67,-254.72,-195.78
2009-07-05T20:55:32.281Z,148.49,719.44,-338.46,-266.62,-231.05
2009-07-05T20:57:04.101Z,175.08,785.86,-337.35,-488.80,-210.63
2009-07-05T20:58:49.835Z,151.95,757.66,-337.66,-276.96,-200.72
2009-07-05T21:00:24.710Z,157.30,737.94,-337.37,-412.34,-203.83
2009-07-05T21:02:02.648Z,158.67,770.76,-335.53,-365.30,-223.59
2009-07-05T21:03:40.585Z,157.26,768.24,-333.50,-319.11,-228.45
2009-07-05T21:05:18.523Z,163.66,887.21,-333.52,-481.37,-251.25
2009-07-05T21:06:56.460Z,170.16,855.56,-334.74,-459.29,-229.11
2009-07-05T21:08:34.398Z,160.25,746.12,-335.61,-390.05,-193.24
2009-07-05T21:10:12.343Z,158.49,720.82,-337.87,-419.16,-174.86
2009-07-05T21:11:50.281Z,153.11,692.98,-338.96,-406.78,-141.65
2009-07-05T21:13:23.492Z,174.98,686.45,-338.15,-343.27,-165.72
2009-07-05T21:15:09.218Z,153.46,680.15,-338.46,-392.75,-174.24
2009-07-05T21:18:22.031Z,151.57,692.05,-338.83,-420.96,-158.69
2009-07-05T21:19:59.968Z,152.62,684.41,-337.14,-318.16,-169.38
2009-07-05T21:21:37.914Z,150.72,666.57,-335.27,-165.78,-172.35
2009-07-05T21:23:15.851Z,150.31,671.39,-336.51,-280.81,-161.29
2009-07-05T21:24:53.789Z,150.79,697.38,-338.58,-154.96,-154.37
2009-07-05T21:26:31.726Z,149.76,698.74,-336.41,-118.63,-154.24
2009-07-05T21:28:09.664Z,164.92,779.69,-336.90,-270.43,-104.09
2009-07-05T21:29:42.875Z,174.94,746.51,-338.63,-304.27,-147.85
2009-07-05T21:31:26.898Z,165.45,782.11,-340.89,506.36,-154.64
2009-07-05T21:33:03.484Z,149.00,641.54,-336.79,-255.82,-144.64
2009-07-05T21:34:38.359Z,146.86,637.50,-338.20,-270.00,-159.60
2009-07-05T21:36:16.296Z,148.96,633.99,-338.51,-270.24,-122.60
2009-07-05T21:37:54.234Z,146.23,639.09,-337.87,-195.71,-139.62
2009-07-05T21:39:32.171Z,146.81,631.05,-336.96,-308.71,-167.48
2009-07-05T21:41:10.117Z,155.50,676.90,-335.63,-246.42,-181.34
2009-07-05T21:42:48.054Z,150.01,667.01,-341.04,-380.62,-133.44
2009-07-05T21:44:25.992Z,147.74,660.45,-338.41,-486.21,-115.31
2009-07-05T21:45:59.203Z,173.57,716.63,-341.41,-745.78,-908.76
2009-07-05T21:47:44.929Z,156.07,707.81,-338.41,-442.53,-126.13
2009-07-05T21:49:19.804Z,159.09,748.20,-338.62,-449.60,-135.87
2009-07-05T21:50:57.742Z,154.85,708.98,-338.10,-288.33,-160.47
2009-07-05T21:52:35.687Z,159.35,753.45,-338.92,901.56,-153.95
2009-07-05T21:54:13.624Z,144.57,820.13,-340.81,-306.70,-191.41
2009-07-05T21:55:54.484Z,147.01,706.38,-342.64,-280.42,-982.65
2009-07-05T21:57:29.499Z,151.43,658.78,-340.65,-570.56,-149.58
2009-07-05T21:59:07.437Z,151.25,688.24,-339.82,-101.35,-180.33
2009-07-05T22:00:45.374Z,153.06,705.83,-340.38,-872.57,-170.27
2009-07-05T22:02:18.585Z,176.58,728.64,-340.71,-836.05,-140.94
2009-07-05T22:04:04.320Z,154.34,711.97,-341.37,-774.00,-139.69
2009-07-05T22:05:39.195Z,156.40,692.19,-341.00,-613.53,-142.34
2009-07-05T22:07:17.132Z,158.56,717.74,-340.60,-469.77,-124.77
2009-07-05T22:08:55.070Z,158.81,705.98,-339.63,-523.34,-137.39
2009-07-05T22:10:34.398Z,158.22,712.90,-342.68,-615.65,-104.75
2009-07-05T22:12:12.335Z,154.17,703.74,-341.79,-535.83,-116.54
2009-07-05T22:13:50.273Z,155.10,714.73,-343.53,-449.28,-112.72
2009-07-05T22:15:28.218Z,155.04,734.75,-342.11,-520.54,-113.41
2009-07-05T22:17:06.156Z,157.21,747.86,-343.81,-539.89,-108.09
2009-07-05T22:18:37.976Z,174.19,770.45,-341.57,-572.04,-123.16
2009-07-05T22:20:23.703Z,153.04,733.74,-340.81,-519.53,-134.79
2009-07-05T22:21:59.968Z,154.28,725.33,-340.99,-582.51,-166.07
2009-07-05T22:23:37.906Z,159.03,756.82,-342.63,-561.42,-145.57
2009-07-05T22:25:12.789Z,167.27,854.81,-343.86,-620.74,-142.71
2009-07-05T22:26:50.726Z,160.90,892.56,-343.68,-754.00,-139.12
2009-07-05T22:28:28.664Z,163.98,836.72,-343.88,-577.66,-122.38
2009-07-05T22:30:08.132Z,166.86,906.79,-344.14,106.60,-106.78
2009-07-05T22:31:46.070Z,164.75,912.14,-344.80,-212.29,-650.93
2009-07-05T22:33:22.476Z,169.51,892.67,-343.25,912.94,-147.72
2009-07-05T22:34:55.820Z,181.16,939.07,-342.61,433.40,-978.64
2009-07-05T22:36:42.953Z,167.30,910.61,-344.47,-569.66,-103.46
2009-07-05T22:38:16.296Z,165.52,923.67,-344.44,430.17,-140.93
2009-07-05T22:39:54.234Z,169.70,958.57,-343.40,736.47,-164.76
2009-07-05T22:41:32.171Z,170.01,990.79,-341.10,605.89,-153.60
2009-07-05T22:43:10.109Z,169.47,994.82,-341.85,114.34,-158.09
2009-07-05T22:44:48.046Z,164.29,946.99,-341.71,-474.17,-143.55
2009-07-05T22:46:25.992Z,171.83,980.55,-341.35,173.52,-148.47
2009-07-05T22:51:15.210Z,193.57,10.43,-343.01,321.49,-127.72
2009-07-05T22:54:35.679Z,173.88,10.34,-341.83,354.76,-127.10
2009-07-05T22:56:13.617Z,167.74,996.18,-340.84,342.70,-138.69
2009-07-05T22:57:51.562Z,171.29,10.19,-340.91,390.38,-129.07
2009-07-05T22:59:29.499Z,170.04,984.98,-340.44,381.19,-787.99
2009-07-05T23:01:07.437Z,169.45,10.11,-339.62,518.04,-848.78
2009-07-05T23:02:45.374Z,163.00,964.62,-339.42,737.46,-923.41
2009-07-05T23:04:23.312Z,161.48,997.15,-339.96,827.53,-789.52
2009-07-05T23:06:01.249Z,160.49,968.93,-338.64,702.36,-983.00
2009-07-05T23:07:33.070Z,181.69,999.99,-338.26,678.76,-901.15
2009-07-05T23:09:20.195Z,162.51,927.26,-338.53,650.93,-922.93
2009-07-05T23:10:55.070Z,161.56,924.21,-338.86,660.81,-892.98
2009-07-05T23:12:33.007Z,161.10,938.98,-338.18,662.73,-937.76
2009-07-05T23:14:10.945Z,160.74,961.09,-337.60,637.99,-936.98
2009-07-05T23:15:47.492Z,160.15,938.31,-336.49,555.27,-836.34
2009-07-05T23:17:22.375Z,159.63,966.16,-336.10,482.82,-985.17
2009-07-05T23:19:00.312Z,155.85,956.66,-336.66,500.91,-887.64
2009-07-05T23:20:38.250Z,160.41,10.17,-336.08,362.10,-902.40
2009-07-05T23:22:16.187Z,156.01,10.20,-335.48,958.85,-109.15
2009-07-05T23:23:49.398Z,173.44,10.83,-334.17,609.20,-124.09
2009-07-05T23:25:35.125Z,157.19,10.37,-334.75,458.46,-131.98
2009-07-05T23:27:10.000Z,151.42,939.41,-335.63,165.48,-919.94
2009-07-05T23:28:47.937Z,165.05,10.10,-335.11,203.71,-102.01
2009-07-05T23:30:25.742Z,155.26,964.30,-334.94,303.40,-903.24
2009-07-05T23:32:03.820Z,151.42,895.57,-337.72,-428.16,-847.54
2009-07-05T23:33:41.757Z,150.05,875.65,-336.92,175.40,-846.24
2009-07-05T23:35:19.695Z,144.23,832.80,-336.02,111.05,-977.48
2009-07-05T23:36:57.492Z,148.39,855.26,-335.00,186.14,-982.38
2009-07-05T23:38:35.429Z,147.57,852.62,-334.85,154.09,-921.28
2009-07-05T23:40:08.789Z,164.30,862.87,-334.74,152.78,-846.36
2009-07-05T23:41:54.375Z,148.40,832.60,-334.82,179.19,-894.48
2009-07-05T23:43:26.187Z,146.86,826.25,-334.37,152.84,-834.82
2009-07-05T23:45:02.734Z,148.24,830.95,-333.23,134.43,-781.75
2009-07-05T23:46:40.671Z,148.31,822.62,-333.33,788.22,-843.16
2009-07-05T23:48:18.609Z,150.91,866.11,-332.20,-353.61,-825.70
2009-07-05T23:49:56.554Z,152.23,874.08,-332.38,210.55,-936.24
2009-07-05T23:51:34.492Z,152.67,877.91,-332.97,-747.47,-101.76
2009-07-05T23:53:12.429Z,154.67,864.18,-332.26,-489.17,-899.73
2009-07-05T23:54:51.898Z,160.47,899.99,-335.63,261.13,-676.69
2009-07-05T23:56:25.109Z,177.64,918.89,-334.80,-360.32,-658.87
2009-07-05T23:58:09.304Z,163.51,861.79,-332.16,521.39,-794.02
2009-07-05T23:59:44.187Z,168.28,942.24,-330.45,-414.96,-935.35
2009-07-06T00:04:38.001Z,161.09,843.42,-334.31,309.59,-410.56
2009-07-06T00:06:15.940Z,163.03,855.28,-333.85,-931.84,-558.75
2009-07-06T00:07:53.879Z,160.59,820.41,-333.05,-598.61,-457.27
2009-07-06T00:09:31.817Z,160.82,807.07,-333.71,-283.99,-453.52
2009-07-06T00:11:09.756Z,160.11,819.93,-332.43,-788.42,-497.90
2009-07-06T00:12:47.695Z,162.98,848.17,-331.25,725.99,-575.35
2009-07-06T00:14:25.492Z,164.16,839.39,-331.35,203.08,-453.78
2009-07-06T00:16:03.431Z,163.84,835.43,-331.30,119.18,-346.27
2009-07-06T00:17:36.919Z,181.77,886.51,-330.46,180.62,-225.18
2009-07-06T00:19:22.509Z,164.21,847.77,-331.89,-123.02,-277.29
2009-07-06T00:21:00.449Z,207.40,10.40,-337.22,-451.92,-119.98
2009-07-06T00:22:35.185Z,215.49,614.12,-329.19,12.32,-648.71
2009-07-06T00:24:13.124Z,259.23,717.63,-324.00,988.96,-617.04
2009-07-06T00:25:48.038Z,253.98,932.05,-322.52,194.08,-985.71
2009-07-06T00:27:29.036Z,244.71,864.41,-326.74,196.24,-105.62
2009-07-06T00:29:06.976Z,236.11,715.37,-328.45,214.88,-350.26
2009-07-06T00:30:44.914Z,243.37,843.32,-326.80,172.97,-885.92
2009-07-06T00:32:22.853Z,250.53,932.65,-324.25,207.90,-706.60
2009-07-06T00:33:56.201Z,252.52,905.10,-324.83,210.17,-683.10
2009-07-06T00:35:41.790Z,214.44,740.54,-327.81,195.72,-788.44
2009-07-06T00:37:16.668Z,231.27,846.61,-328.23,216.54,-370.89
2009-07-06T00:38:59.198Z,224.55,946.64,-341.13,311.75,619.53
2009-07-06T00:40:34.889Z,232.30,796.99,-339.76,154.50,680.94
2009-07-06T00:42:12.120Z,143.55,415.09,-331.26,131.91,-234.85
2009-07-06T00:43:46.857Z,130.66,389.04,-327.67,380.87,-121.87
2009-07-06T00:45:26.467Z,150.07,412.10,-331.82,175.74,-722.84
2009-07-06T00:47:04.406Z,12.95,382.13,-333.32,888.13,-448.61
2009-07-06T00:48:42.344Z,130.43,379.11,-332.34,-113.19,-135.43
2009-07-06T00:50:17.082Z,147.37,363.17,-334.83,144.66,165.13
2009-07-06T00:52:02.672Z,12.76,350.63,-335.38,462.09,-810.17
2009-07-06T00:53:36.160Z,12.92,357.84,-334.25,259.65,169.12
2009-07-06T00:55:14.099Z,12.98,389.70,-334.16,-117.45,-302.94
2009-07-06T00:56:52.037Z,12.38,359.97,-334.60,115.24,-234.01
2009-07-06T00:58:28.305Z,11.80,345.47,-335.26,277.14,-435.01
2009-07-06T01:00:04.854Z,12.79,367.31,-332.00,698.22,-660.53
2009-07-06T01:01:42.793Z,11.80,342.65,-332.26,224.05,-844.33
2009-07-06T01:03:20.730Z,12.18,352.24,-331.70,173.40,-409.86
2009-07-06T01:04:58.670Z,12.24,359.22,-331.30,286.33,-423.87
2009-07-06T01:06:31.877Z,143.97,363.69,-330.22,371.95,-313.00
2009-07-06T01:08:17.607Z,12.55,375.78,-331.33,375.13,-335.02
2009-07-06T01:09:52.486Z,12.47,377.46,-331.34,294.37,-369.07
2009-07-06T01:11:30.424Z,12.63,390.29,-332.10,159.48,-392.96
2009-07-06T01:13:08.363Z,130.13,386.88,-330.93,137.98,-395.10
2009-07-06T01:14:46.302Z,130.61,398.79,-331.15,112.71,-373.16
2009-07-06T01:16:24.099Z,131.74,396.26,-330.09,237.35,-326.54
2009-07-06T01:18:02.039Z,131.20,399.41,-329.49,114.52,-329.37
2009-07-06T01:19:39.977Z,148.63,402.21,-330.34,515.42,-161.75
2009-07-06T01:21:17.916Z,150.43,414.87,-328.93,520.69,-172.49
2009-07-06T01:22:51.263Z,167.62,376.46,-329.30,626.28,354.75
2009-07-06T01:24:36.854Z,135.46,346.84,-329.13,750.17,676.48
2009-07-06T01:26:08.671Z,11.58,257.04,-329.92,151.19,-641.73
2009-07-06T01:27:46.609Z,11.54,265.40,-329.85,168.93,-664.87
2009-07-06T01:29:24.548Z,11.63,261.56,-329.81,974.31,682.66
2009-07-06T01:31:02.486Z,11.56,256.05,-329.22,204.64,185.66
2009-07-06T01:32:40.425Z,11.60,259.10,-329.41,134.75,663.00
2009-07-06T01:34:18.364Z,11.80,258.08,-329.40,157.97,176.06
2009-07-06T01:35:56.302Z,12.64,276.08,-329.82,-325.99,600.59
2009-07-06T01:37:34.241Z,12.69,297.32,-328.91,-251.68,804.56
2009-07-06T01:39:07.589Z,139.68,269.35,-327.78,216.11,303.70
2009-07-06T01:40:53.179Z,12.41,287.20,-328.90,459.29,572.56
2009-07-06T01:42:34.179Z,11.77,281.33,-329.75,257.58,334.26
2009-07-06T01:44:05.996Z,11.72,261.76,-329.43,252.95,397.73
2009-07-06T01:45:43.935Z,12.19,264.29,-327.81,275.32,646.01
2009-07-06T01:47:26.464Z,11.74,285.18,-327.21,803.74,118.67
2009-07-06T01:49:05.933Z,11.39,267.88,-330.34,233.70,842.18
2009-07-06T01:50:37.750Z,12.19,279.51,-329.48,259.64,308.75
2009-07-06T01:52:15.689Z,11.75,272.62,-328.88,271.64,149.43
2009-07-06T01:53:59.749Z,11.85,282.18,-329.06,227.29,169.52
2009-07-06T01:55:26.975Z,132.64,269.05,-329.82,194.09,804.59
2009-07-06T01:57:12.566Z,11.72,278.02,-326.46,279.88,-126.19
2009-07-06T01:58:53.564Z,154.13,365.25,-326.58,907.27,226.52
2009-07-06T02:00:31.503Z,147.19,358.21,-327.53,862.27,206.58
2009-07-06T02:02:03.320Z,141.65,386.24,-328.77,929.68,-185.13
2009-07-06T02:03:41.259Z,142.80,386.48,-330.50,-963.34,180.56
2009-07-06T02:05:19.198Z,170.66,415.84,-330.98,268.81,-912.12
2009-07-06T02:06:57.101Z,194.61,690.86,-335.47,-142.05,767.38
2009-07-06T02:08:35.075Z,159.48,10.24,-329.75,-136.10,-182.54
2009-07-06T02:10:11.484Z,164.92,10.81,-320.91,418.29,-469.66
2009-07-06T02:11:46.361Z,162.63,10.71,-324.81,653.54,-729.57
2009-07-06T02:13:30.422Z,153.99,10.49,-323.65,728.74,-321.18
2009-07-06T02:15:11.421Z,158.43,10.61,-323.12,519.44,-300.91
2009-07-06T02:16:49.359Z,173.79,10.88,-320.27,456.85,125.39
2009-07-06T02:18:25.909Z,159.12,10.86,-320.22,303.99,834.33
2009-07-06T02:20:02.999Z,161.99,10.99,-317.38,357.01,300.43
2009-07-06T02:21:43.174Z,164.30,11.18,-322.33,157.80,223.92
2009-07-06T02:23:22.645Z,168.85,901.97,-323.66,326.52,-269.07
2009-07-06T02:24:57.662Z,165.57,933.43,-321.57,-501.29,390.66
2009-07-06T02:26:36.992Z,173.28,855.94,-321.82,-108.68,194.30
2009-07-06T02:28:05.749Z,190.27,845.08,-323.22,-218.79,126.87
2009-07-06T02:29:49.808Z,178.03,871.74,-323.26,-160.58,211.67
2009-07-06T02:31:30.807Z,184.49,967.04,-322.62,-226.91,263.15
2009-07-06T02:33:06.508Z,165.19,913.12,-317.21,-132.64,469.11
2009-07-06T02:34:45.295Z,175.85,869.35,-319.04,-261.77,157.74
2009-07-06T02:36:22.385Z,177.39,896.31,-319.00,-274.80,220.45
2009-07-06T02:38:00.324Z,181.09,852.86,-318.46,-448.40,146.62
2009-07-06T02:39:37.580Z,181.37,844.88,-317.96,-653.33,508.98
2009-07-06T02:41:12.458Z,185.61,828.29,-318.23,-432.38,-552.88
2009-07-06T02:42:51.928Z,187.10,793.81,-318.42,-511.11,221.86
2009-07-06T02:44:22.073Z,213.49,818.05,-317.54,-553.96,742.23
2009-07-06T02:46:09.334Z,189.78,792.51,-317.80,-431.92,-784.01
2009-07-06T02:47:44.212Z,187.84,761.81,-317.88,-768.21,-119.75
2009-07-06T02:49:22.151Z,185.38,764.82,-317.98,-471.12,-825.27
2009-07-06T02:51:00.089Z,184.69,749.09,-317.91,-612.91,-402.73
2009-07-06T02:52:38.028Z,189.16,824.87,-316.43,-341.17,-543.77
2009-07-06T02:54:14.437Z,214.97,977.16,-315.17,-725.85,228.54
2009-07-06T02:55:53.906Z,213.63,851.66,-315.45,-981.40,-481.29
2009-07-06T02:57:33.234Z,188.18,650.28,-319.35,975.23,-908.30
2009-07-06T02:59:09.783Z,227.07,899.26,-316.70,-577.05,-533.86
2009-07-06T03:00:39.929Z,212.74,10.42,-318.98,-325.06,295.04
2009-07-06T03:04:06.660Z,228.96,967.10,-319.49,143.37,-926.47
2009-07-06T03:05:45.988Z,219.49,801.75,-327.06,-530.82,815.57
2009-07-06T03:07:13.355Z,194.21,874.65,-321.16,-293.76,-376.53
2009-07-06T03:08:55.037Z,181.37,10.15,-320.21,257.74,660.23
2009-07-06T03:10:32.975Z,194.72,973.87,-322.39,-553.05,421.98
2009-07-06T03:12:10.231Z,188.21,769.05,-318.41,-359.08,-645.06
2009-07-06T03:13:49.559Z,171.66,725.17,-320.94,443.81,-687.83
2009-07-06T03:15:29.030Z,174.41,712.13,-321.80,645.04,-357.16
2009-07-06T03:16:57.785Z,209.31,723.95,-324.28,562.55,-152.91
2009-07-06T03:18:41.846Z,204.75,763.85,-323.19,159.60,149.66
2009-07-06T03:20:24.374Z,202.58,728.29,-324.40,174.40,-814.28
2009-07-06T03:21:53.272Z,175.37,639.09,-322.35,-203.62,113.94
2009-07-06T03:23:37.333Z,178.89,623.04,-321.42,-161.62,140.33
2009-07-06T03:25:15.270Z,178.50,616.44,-321.84,-215.02,613.05
2009-07-06T03:26:52.362Z,171.88,607.82,-320.75,511.77,643.22
2009-07-06T03:28:30.300Z,169.27,620.50,-320.97,642.24,-325.37
2009-07-06T03:30:09.087Z,169.28,611.54,-320.92,-357.15,135.37
2009-07-06T03:31:46.177Z,169.59,624.67,-320.64,921.70,738.46
2009-07-06T03:33:17.172Z,205.94,649.31,-320.23,-630.91,-135.68
2009-07-06T03:35:05.115Z,170.60,631.13,-319.52,-269.19,260.39
2009-07-06T03:36:39.994Z,171.90,634.86,-319.94,-263.17,281.16
2009-07-06T03:38:17.932Z,169.47,620.05,-319.60,-177.06,195.78
2009-07-06T03:39:55.871Z,170.71,614.42,-319.91,-142.99,181.15
2009-07-06T03:41:33.809Z,164.38,591.93,-319.36,-144.66,147.38
2009-07-06T03:43:12.596Z,174.61,595.72,-321.51,-111.89,249.22
2009-07-06T03:44:50.534Z,178.12,594.82,-320.73,-133.00,345.37
2009-07-06T03:46:28.474Z,177.23,583.25,-321.44,-275.79,439.93
2009-07-06T03:48:06.411Z,177.32,581.67,-321.10,-387.72,442.42
2009-07-06T03:49:34.993Z,211.43,675.73,-321.20,-394.44,438.96
2009-07-06T03:51:25.351Z,178.52,584.86,-320.49,-524.95,480.36
2009-07-06T03:53:00.227Z,179.52,621.02,-321.91,-371.16,534.42
2009-07-06T03:54:38.167Z,175.01,612.84,-322.69,-483.57,422.61
2009-07-06T03:56:16.104Z,181.10,644.50,-322.32,-473.29,412.14
2009-07-06T03:57:54.044Z,177.84,656.86,-322.62,-505.52,512.66
2009-07-06T03:59:28.921Z,169.22,632.53,-321.63,-538.52,520.29
2009-07-06T04:01:06.860Z,179.13,661.96,-322.75,-645.46,572.30
2009-07-06T04:02:46.189Z,164.76,670.64,-324.01,-652.78,615.97
2009-07-06T04:04:24.126Z,165.71,673.09,-325.03,-732.17,581.15
2009-07-06T04:05:52.884Z,186.33,717.40,-322.53,-551.24,648.38
2009-07-06T04:07:43.064Z,171.93,692.25,-324.10,-466.88,684.92
2009-07-06T04:09:17.943Z,173.73,683.82,-324.61,-559.91,733.27
2009-07-06T04:10:55.882Z,176.95,698.40,-324.77,-619.12,701.08
2009-07-06T04:12:33.820Z,174.82,702.28,-324.08,-470.13,629.15
2009-07-06T04:14:11.758Z,164.94,709.31,-325.19,-873.93,707.97
2009-07-06T04:15:49.698Z,169.28,728.30,-324.49,-762.20,721.67
2009-07-06T04:17:27.635Z,163.14,636.80,-324.23,-818.12,415.53
2009-07-06T04:19:05.576Z,160.51,681.59,-324.36,-721.67,615.12
2009-07-06T04:20:42.124Z,147.94,626.85,-322.84,-800.53,579.60
2009-07-06T04:22:12.270Z,178.64,635.39,-323.31,-816.20,417.36
2009-07-06T04:24:02.452Z,151.53,624.63,-323.59,-829.86,442.09
2009-07-06T04:25:37.329Z,157.34,635.77,-323.98,-760.94,226.61
2009-07-06T04:27:15.268Z,157.63,609.01,-322.93,-779.60,234.48
2009-07-06T04:28:51.817Z,155.07,603.72,-322.39,-752.91,389.90
2009-07-06T04:30:29.755Z,153.45,597.22,-321.27,-675.81,385.31
